state_fips,state_usps,week_end_date,vacc_pct_full_18p,vacc_pct_any_18p,booster_pct_18p,cases_per_100k,deaths_per_100k,hesitancy_pct,population
01,AL,2021-04-28,44.6,53.4,0.0,55.234414457588116,1.5298740695087356,0.17350746268656717,5033094
01,AL,2021-05-05,46.9,54.8,0.0,47.167805727451146,1.0331617092786267,0.17350746268656717,5033094
01,AL,2021-05-12,48.3,55.7,0.0,45.47898370266878,1.2914521365982834,0.17350746268656717,5033094
01,AL,2021-05-19,49.3,56.6,0.0,181.63777588894624,0.9338192372326048,0.17350746268656717,5033094
01,AL,2021-05-26,50.3,57.7,0.0,38.50514216503805,1.827901485646801,0.17350746268656717,5033094
01,AL,2021-06-02,51.0,58.5,0.0,34.96855016019967,0.5761863378669264,0.17350746268656717,5033094
01,AL,2021-06-09,51.8,59.1,0.0,44.52529597102697,1.5894795527363488,0.17350746268656717,5033094
01,AL,2021-06-16,52.6,59.7,0.0,29.325897747985636,0.77487128195897,0.17350746268656717,5033094
01,AL,2021-06-23,53.1,60.1,0.0,21.676527400441955,0.7550027875497656,0.17350746268656717,5033094
01,AL,2021-06-30,54.2,61.3,0.0,31.4518266497705,0.6357918210945395,0.17350746268656717,5033094
01,AL,2021-07-07,55.6,62.6,0.0,38.38593119858282,0.715265798731357,0.17350746268656717,5033094
01,AL,2021-07-14,56.1,63.0,0.0,73.55316630287454,0.7947397763681744,0.17350746268656717,5033094
01,AL,2021-07-21,56.4,63.1,0.0,145.65593251387713,0.6556603155037438,0.17350746268656717,5033094
01,AL,2021-07-28,56.8,63.6,0.0,268.6021759180337,0.9735562260510137,0.17350746268656717,5033094
01,AL,2021-08-04,57.1,64.2,0.0,364.64647789212756,1.0331617092786267,0.17350746268656717,5033094
01,AL,2021-08-11,57.4,64.7,0.0,475.5722821787155,2.5630357787873623,0.17350746268656717,5033094
01,AL,2021-08-18,57.8,65.3,0.0,518.5478355858245,3.6359344768843975,0.17350746268656717,5033094
01,AL,2021-08-25,58.3,66.0,0.0,393.43592629106473,2.543167284378158,0.17350746268656717,5033094
01,AL,2021-09-01,58.8,66.9,0.0,770.2419227616253,5.801600367487672,0.17350746268656717,5033094
01,AL,2021-09-08,59.5,67.8,0.0,551.0328239448737,3.8743564097948497,0.17350746268656717,5033094
01,AL,2021-09-15,60.1,68.9,0.0,511.395177598511,5.900942839533694,0.17350746268656717,5033094
01,AL,2021-09-22,61.1,69.6,0.0,410.4036205165252,17.50414357450904,0.17350746268656717,5033094
