state_usps,week_end_date,vacc_pct_any_18p,vacc_pct_full_18p,booster_pct_18p,population,weekly_cases_per_100k,weekly_deaths_per_100k,cases_per_100k,deaths_per_100k,weekly_cases_count,weekly_deaths_count,tot_cases,tot_deaths,hesitancy_pct
AZ,2022-04-27,83.2,70.8,45.0,7377566,31.96,1.34,27400.96,405.97,2358.0,99.0,2021524,29951,21.93
AZ,2022-05-04,83.3,70.9,45.2,7377566,53.01,3.23,27453.97,409.2,3911.0,238.0,2025435,30189,21.93
AZ,2022-05-11,83.4,71.0,45.5,7377566,74.41,0.56,27528.39,409.76,5490.0,41.0,2030925,30230,21.93
AZ,2022-05-18,83.6,71.1,45.7,7377566,97.65,0.39,27626.04,410.15,7204.0,29.0,2038129,30259,21.93
AZ,2022-05-25,83.7,71.2,45.9,7377566,155.85,0.54,27781.89,410.69,11498.0,40.0,2049627,30299,21.93
AZ,2022-06-01,83.9,71.3,46.1,7377566,176.78,0.45,27958.67,411.14,13042.0,33.0,2062669,30332,21.93
AZ,2022-06-08,84.0,71.4,46.3,7377566,198.94,0.53,28157.61,411.67,14677.0,39.0,2077346,30371,21.93
AZ,2022-06-15,84.1,71.5,46.5,7377566,221.4,0.38,28379.01,412.05,16334.0,28.0,2093680,30399,21.93
AZ,2022-06-22,84.3,71.6,46.7,7377566,208.37,0.7,28587.38,412.75,15373.0,52.0,2109053,30451,21.93
AZ,2022-06-29,84.5,71.7,47.0,7377566,223.84,0.87,28811.22,413.62,16514.0,64.0,2125567,30515,21.93
AZ,2022-07-06,84.6,71.7,47.1,7377566,273.78,0.77,29085.0,414.39,20198.0,57.0,2145765,30572,21.93
AZ,2022-07-13,84.6,71.8,47.3,7377566,207.11,0.81,29292.11,415.2,15280.0,60.0,2161045,30632,21.93
AZ,2022-07-20,84.8,71.9,47.4,7377566,245.81,0.89,29537.93,416.1,18135.0,66.0,2179180,30698,21.93
AZ,2022-07-27,84.9,71.9,47.6,7377566,233.8,0.95,29771.73,417.05,17249.0,70.0,2196429,30768,21.93
AZ,2022-08-03,85.0,72.0,47.7,7377566,203.78,1.0,29975.51,418.05,15034.0,74.0,2211463,30842,21.93
AZ,2022-08-10,85.1,72.1,47.8,7377566,183.0,0.8,30158.51,418.85,13501.0,59.0,2224964,30901,21.93
AZ,2022-08-17,85.2,72.1,47.9,7377566,165.96,1.1,30324.47,419.95,12244.0,81.0,2237208,30982,21.93
AZ,2022-08-24,85.2,72.2,48.0,7377566,115.28,0.88,30439.75,420.83,8505.0,65.0,2245713,31047,21.93
AZ,2022-08-31,85.3,72.2,48.0,7377566,116.89,0.91,30556.65,421.74,8624.0,67.0,2254337,31114,21.93
AZ,2022-09-07,85.4,72.3,48.1,7377566,49.89,0.65,30606.54,422.39,3681.0,48.0,2258018,31162,21.93
AZ,2022-09-14,85.5,72.3,48.2,7377566,83.24,1.1,30689.78,423.49,6141.0,81.0,2264159,31243,21.93
AZ,2022-09-21,85.6,72.4,48.3,7377566,54.2,1.11,30743.99,424.6,3999.0,82.0,2268158,31325,21.93
AZ,2022-09-28,85.7,72.5,48.4,7377566,46.11,0.6,30790.1,425.19,3402.0,44.0,2271560,31369,21.93
AZ,2022-10-05,85.9,72.7,48.6,7377566,49.81,0.49,30839.91,425.68,3675.0,36.0,2275235,31405,21.93
AZ,2022-10-12,86.0,72.8,48.8,7377566,32.53,0.66,30872.44,426.35,2400.0,49.0,2277635,31454,21.93
AZ,2022-10-19,86.2,72.9,49.0,7377566,73.71,0.81,30946.15,427.16,5438.0,60.0,2283073,31514,21.93
AZ,2022-10-26,86.3,73.0,49.1,7377566,65.24,0.46,31011.39,427.62,4813.0,34.0,2287886,31548,21.93
AZ,2022-11-02,85.7,74.3,51.9,7377566,69.52,0.34,31080.91,427.96,5129.0,25.0,2293015,31573,21.93
